year;areakm;municipality;geocode_ibge;state
2010;11,978023453440109;Anajás;1500701;Pará
2011;0,3067108001631641;Anajás;1500701;Pará
2012;0,09258131663796688;Anajás;1500701;Pará
2013;0;Anajás;1500701;Pará
2014;0;Anajás;1500701;Pará
2015;0,10560420407650196;Anajás;1500701;Pará
2016;0,3790389883183655;Anajás;1500701;Pará
2017;0;Anajás;1500701;Pará
2018;0;Anajás;1500701;Pará
2019;0,3941490341809695;Anajás;1500701;Pará
2020;0,8951300693025037;Anajás;1500701;Pará
2021;0,9718692756638043;Anajás;1500701;Pará
2022;0,1331565852189456;Anajás;1500701;Pará
2023;0,19654389323140986;Anajás;1500701;Pará
2024;0,18470282717461223;Anajás;1500701;Pará
2025;0,6418734288813579;Anajás;1500701;Pará
2007;88,3756606480247;Ananindeua;1500800;Pará
2008;0;Ananindeua;1500800;Pará
2009;0;Ananindeua;1500800;Pará
2010;0,07111884979706201;Ananindeua;1500800;Pará
2011;0;Ananindeua;1500800;Pará
2012;0,0830101906857543;Ananindeua;1500800;Pará
2013;0;Ananindeua;1500800;Pará
2014;0;Ananindeua;1500800;Pará
2015;0;Ananindeua;1500800;Pará
2016;0;Ananindeua;1500800;Pará
2017;0;Ananindeua;1500800;Pará
2018;0;Ananindeua;1500800;Pará
2019;0;Ananindeua;1500800;Pará
2020;0;Ananindeua;1500800;Pará
2021;0;Ananindeua;1500800;Pará
2022;0;Ananindeua;1500800;Pará
2023;0;Ananindeua;1500800;Pará
2024;0;Ananindeua;1500800;Pará
2025;0;Ananindeua;1500800;Pará
2007;2090,3115006160815;Anapu;1500859;Pará
2008;74,62669637907373;Anapu;1500859;Pará
2009;26,766041661162664;Anapu;1500859;Pará
2010;77,50600804564128;Anapu;1500859;Pará
2011;223,26592753491175;Anapu;1500859;Pará
2012;15,828314449455142;Anapu;1500859;Pará
2013;19,161279711184736;Anapu;1500859;Pará
2014;32,100451303681176;Anapu;1500859;Pará
2015;95,11051147159698;Anapu;1500859;Pará
2016;85,49029882028852;Anapu;1500859;Pará
2017;98,43085668720154;Anapu;1500859;Pará
2018;56,35089292021107;Anapu;1500859;Pará
2019;217,31192343182946;Anapu;1500859;Pará
2020;111,94868902552325;Anapu;1500859;Pará
2021;133,74369540928097;Anapu;1500859;Pará
2022;108,2393407230611;Anapu;1500859;Pará
2023;95,72256148503598;Anapu;1500859;Pará
2024;56,84959858745027;Anapu;1500859;Pará
2025;45,07785471902393;Anapu;1500859;Pará
2007;730,8376622332602;Augusto Corrêa;1500909;Pará
2008;0,31342317253681073;Augusto Corrêa;1500909;Pará
2009;0,39035377885770617;Augusto Corrêa;1500909;Pará
2010;0,13602826526596887;Augusto Corrêa;1500909;Pará
2011;0;Augusto Corrêa;1500909;Pará
2012;0;Augusto Corrêa;1500909;Pará
2013;0;Augusto Corrêa;1500909;Pará
2014;0;Augusto Corrêa;1500909;Pará
2015;0,18636893845512717;Augusto Corrêa;1500909;Pará
2016;0;Augusto Corrêa;1500909;Pará
2017;0;Augusto Corrêa;1500909;Pará
2018;0;Augusto Corrêa;1500909;Pará
2019;0;Augusto Corrêa;1500909;Pará
2020;0;Augusto Corrêa;1500909;Pará
2021;0;Augusto Corrêa;1500909;Pará
2022;0;Augusto Corrêa;1500909;Pará
2023;0,30605833699964147;Augusto Corrêa;1500909;Pará
2024;0;Augusto Corrêa;1500909;Pará
2025;0;Augusto Corrêa;1500909;Pará
2007;1524,046263213183;Aurora do Pará;1500958;Pará
2008;17,16195844662395;Aurora do Pará;1500958;Pará
2009;10,674049678465158;Aurora do Pará;1500958;Pará
2010;10,80711915582699;Aurora do Pará;1500958;Pará
2011;6,787667818157545;Aurora do Pará;1500958;Pará
2012;0,8782208379182392;Aurora do Pará;1500958;Pará
2013;4,702666084360321;Aurora do Pará;1500958;Pará
2014;0,857983154762508;Aurora do Pará;1500958;Pará
2015;0,9248083253388704;Aurora do Pará;1500958;Pará
2016;1,5096772608242368;Aurora do Pará;1500958;Pará
2017;4,618078494169265;Aurora do Pará;1500958;Pará
2018;3,6590277141927734;Aurora do Pará;1500958;Pará
2019;1,2920651180309473;Aurora do Pará;1500958;Pará
2020;3,106777818511865;Aurora do Pará;1500958;Pará
2021;2,59339846611;Aurora do Pará;1500958;Pará
2022;2,1163736942498352;Aurora do Pará;1500958;Pará
2023;2,871642505692025;Aurora do Pará;1500958;Pará
2024;4,870145931735408;Aurora do Pará;1500958;Pará
2025;3,5508087964591413;Aurora do Pará;1500958;Pará
2007;1251,6076671052979;Aveiro;1501006;Pará
2008;32,950756755206136;Aveiro;1501006;Pará
2009;29,196498418852062;Aveiro;1501006;Pará
2010;17,928461633724503;Aveiro;1501006;Pará
2011;34,50322506717157;Aveiro;1501006;Pará
2012;15,899330294187129;Aveiro;1501006;Pará
2013;14,065318484236723;Aveiro;1501006;Pará
2014;29,789683267606218;Aveiro;1501006;Pará
2015;16,03755506472199;Aveiro;1501006;Pará
2016;13,393869022583079;Aveiro;1501006;Pará
2017;30,64641227538451;Aveiro;1501006;Pará
2018;20,95390293577077;Aveiro;1501006;Pará
2019;44,975881611453204;Aveiro;1501006;Pará
2020;35,014136994874384;Aveiro;1501006;Pará
2021;55,577306901337494;Aveiro;1501006;Pará
2022;53,07960315412341;Aveiro;1501006;Pará
2023;29,357075909457972;Aveiro;1501006;Pará
2024;51,49747367232166;Aveiro;1501006;Pará
2025;19,930379150198466;Aveiro;1501006;Pará
2007;268,9075949068984;Bagre;1501105;Pará
2008;3,729962599266764;Bagre;1501105;Pará
2009;1,89540419045244;Bagre;1501105;Pará
2010;17,41546002354267;Bagre;1501105;Pará
2011;2,3288812893576276;Bagre;1501105;Pará
2012;0,9293381380226027;Bagre;1501105;Pará
2013;0,5303854299873407;Bagre;1501105;Pará
2014;0,24832522412635388;Bagre;1501105;Pará
2015;0,7387224312032612;Bagre;1501105;Pará
2016;1,7546107989142354;Bagre;1501105;Pará
2017;1,4162216740869844;Bagre;1501105;Pará
2018;0,8335410743012531;Bagre;1501105;Pará
2019;2,307603294286682;Bagre;1501105;Pará
2020;3,262905086115851;Bagre;1501105;Pará
2021;6,139765411297196;Bagre;1501105;Pará
2022;3,423196392348698;Bagre;1501105;Pará
2023;2,525397289632222;Bagre;1501105;Pará
2024;9,166949680296678;Bagre;1501105;Pará
2025;12,796040318706252;Bagre;1501105;Pará
2007;1590,9586625275076;Baião;1501204;Pará
2008;18,18912612301682;Baião;1501204;Pará
2009;13,373213498962487;Baião;1501204;Pará
2010;22,77089757676256;Baião;1501204;Pará
2011;7,449636621879242;Baião;1501204;Pará
2012;7,943589465180569;Baião;1501204;Pará
2013;6,248279375777655;Baião;1501204;Pará
2014;3,7988688367851045;Baião;1501204;Pará
2015;4,447050158553314;Baião;1501204;Pará
2016;5,637623806168461;Baião;1501204;Pará
2017;5,195260557997048;Baião;1501204;Pará
2018;9,904301788286793;Baião;1501204;Pará
2019;7,213564307199349;Baião;1501204;Pará
2020;6,437895530239142;Baião;1501204;Pará
2021;14,626811051240455;Baião;1501204;Pará
2022;8,888706467223564;Baião;1501204;Pará
2023;8,636130101218207;Baião;1501204;Pará
2024;8,245661335621238;Baião;1501204;Pará
2025;6,806487283721211;Baião;1501204;Pará
2007;2145,725448970263;Bannach;1501253;Pará
2008;48,19768959625934;Bannach;1501253;Pará
2009;15,750210122260714;Bannach;1501253;Pará
2010;5,626748512723552;Bannach;1501253;Pará
2011;5,637564126525407;Bannach;1501253;Pará
2012;6,856376585200653;Bannach;1501253;Pará
2013;4,588609429644627;Bannach;1501253;Pará
2014;2,722014920379215;Bannach;1501253;Pará
2015;22,55838654520122;Bannach;1501253;Pará
2016;10,8992275261212;Bannach;1501253;Pará
2017;5,474697898318811;Bannach;1501253;Pará
2018;1,5762031334210438;Bannach;1501253;Pará
2019;2,3390374654411366;Bannach;1501253;Pará
2020;2,207326870015036;Bannach;1501253;Pará
2021;4,973123688690981;Bannach;1501253;Pará
2022;4,013136998997607;Bannach;1501253;Pará
2023;2,5774232948493347;Bannach;1501253;Pará
2024;0,44881730333124015;Bannach;1501253;Pará
2025;1,3044715377997544;Bannach;1501253;Pará
2007;357,2758983107426;Barcarena;1501303;Pará
2008;1,052985491744233;Barcarena;1501303;Pará
2009;2,669872064281018;Barcarena;1501303;Pará
2010;1,9002127702871545;Barcarena;1501303;Pará
2011;1,014289579377484;Barcarena;1501303;Pará
2012;2,3803218665972867;Barcarena;1501303;Pará
2013;0,8208145326230561;Barcarena;1501303;Pará
2014;0,9981172353531993;Barcarena;1501303;Pará
2015;0,33858681008285085;Barcarena;1501303;Pará
2016;0,695755047582687;Barcarena;1501303;Pará
2017;2,7717398816409204;Barcarena;1501303;Pará
2018;0,819821619652977;Barcarena;1501303;Pará
2019;0,06513317026023992;Barcarena;1501303;Pará
2020;2,5958012716115824;Barcarena;1501303;Pará
2021;1,9707142056514015;Barcarena;1501303;Pará
2022;0,5589819381325913;Barcarena;1501303;Pará
2023;0,2622620697043926;Barcarena;1501303;Pará
2024;0,9248904888892595;Barcarena;1501303;Pará
2025;0,8778429480988075;Barcarena;1501303;Pará
2007;880,3427933385555;Belterra;1501451;Pará
2008;4,684636545691442;Belterra;1501451;Pará
2009;6,3038965056850245;Belterra;1501451;Pará
2010;4,043842204934465;Belterra;1501451;Pará
2011;1,5738173555123713;Belterra;1501451;Pará
2012;2,28743389482847;Belterra;1501451;Pará
2013;0,6813660034618942;Belterra;1501451;Pará
2014;1,243334680075762;Belterra;1501451;Pará
2015;10,750635057566251;Belterra;1501451;Pará
2016;4,395062791371466;Belterra;1501451;Pará
2017;1,9692543934573978;Belterra;1501451;Pará
2018;2,4707767466984767;Belterra;1501451;Pará
2019;5,110324516650458;Belterra;1501451;Pará
2020;4,466982687433603;Belterra;1501451;Pará
2021;16,357264222427908;Belterra;1501451;Pará
2022;12,781624512947763;Belterra;1501451;Pará
2023;7,535334013089066;Belterra;1501451;Pará
2024;5,78992286438182;Belterra;1501451;Pará
2025;1,931722455221364;Belterra;1501451;Pará
2007;263,23157229805963;Belém;1501402;Pará
2008;0,9463791479004999;Belém;1501402;Pará
2009;0,08367660603270444;Belém;1501402;Pará
2010;0,9111970347311478;Belém;1501402;Pará
2011;0,2528677402180794;Belém;1501402;Pará
2012;0,23121547559687627;Belém;1501402;Pará
2013;0;Belém;1501402;Pará
2014;0;Belém;1501402;Pará
2015;0,2652994159475858;Belém;1501402;Pará
2016;0,2791012317068936;Belém;1501402;Pará
2017;0,27459974074949595;Belém;1501402;Pará
2018;0,9250682040679898;Belém;1501402;Pará
2019;1,259606224132137;Belém;1501402;Pará
2020;0,22694935690238915;Belém;1501402;Pará
2021;0,4766750165932313;Belém;1501402;Pará
2022;0,07096622386663178;Belém;1501402;Pará
2023;0;Belém;1501402;Pará
2024;0,0823996451706631;Belém;1501402;Pará
2025;0,6231541351252774;Belém;1501402;Pará
2007;126,02322826004436;Benevides;1501501;Pará
2008;0,05958573172400516;Benevides;1501501;Pará
2009;0;Benevides;1501501;Pará
2010;0,050672356509347795;Benevides;1501501;Pará
2011;0;Benevides;1501501;Pará
2012;0;Benevides;1501501;Pará
2013;0,15939060438776836;Benevides;1501501;Pará
2014;0;Benevides;1501501;Pará
2015;0,11213785004064197;Benevides;1501501;Pará
2016;0;Benevides;1501501;Pará
2017;0,20573010576612716;Benevides;1501501;Pará
2018;0,24792263708366963;Benevides;1501501;Pará
2019;0,06491814835203402;Benevides;1501501;Pará
2020;0,31260677877170656;Benevides;1501501;Pará
2021;0,1387651292502151;Benevides;1501501;Pará
2022;0,352606999740095;Benevides;1501501;Pará
2023;0;Benevides;1501501;Pará
2024;0,06935059810177906;Benevides;1501501;Pará
2025;0,2547680019916872;Benevides;1501501;Pará
2007;1753,5531577028182;Bom Jesus do Tocantins;1501576;Pará
2008;10,47473730714976;Bom Jesus do Tocantins;1501576;Pará
2009;5,445274024342055;Bom Jesus do Tocantins;1501576;Pará
2010;7,433909068624682;Bom Jesus do Tocantins;1501576;Pará
2011;2,2851963146489562;Bom Jesus do Tocantins;1501576;Pará
2012;1,7912188512196625;Bom Jesus do Tocantins;1501576;Pará
2013;6,021401244318935;Bom Jesus do Tocantins;1501576;Pará
2014;5,643421885901555;Bom Jesus do Tocantins;1501576;Pará
2015;5,453837003485893;Bom Jesus do Tocantins;1501576;Pará
2016;8,024341801902466;Bom Jesus do Tocantins;1501576;Pará
2017;5,729283114123081;Bom Jesus do Tocantins;1501576;Pará
2018;6,8370702593078505;Bom Jesus do Tocantins;1501576;Pará
2019;7,341076719514736;Bom Jesus do Tocantins;1501576;Pará
2020;19,126325028958373;Bom Jesus do Tocantins;1501576;Pará
2021;7,988915615001876;Bom Jesus do Tocantins;1501576;Pará
2022;6,514273465681752;Bom Jesus do Tocantins;1501576;Pará
2023;5,859151377683237;Bom Jesus do Tocantins;1501576;Pará
2024;3,009170805507076;Bom Jesus do Tocantins;1501576;Pará
2025;2,251822304600146;Bom Jesus do Tocantins;1501576;Pará
2007;541,8678835338206;Bonito;1501600;Pará
2008;6,7304991310331985;Bonito;1501600;Pará
2009;0,6206006351992487;Bonito;1501600;Pará
2010;1,3611884845730309;Bonito;1501600;Pará
2011;1,732262927970638;Bonito;1501600;Pará
2012;0;Bonito;1501600;Pará
2013;0,560081908140065;Bonito;1501600;Pará
2014;0,28314764188027075;Bonito;1501600;Pará
2015;0,8243826710534701;Bonito;1501600;Pará
2016;0,7623624697591432;Bonito;1501600;Pará
2017;0,627005440870573;Bonito;1501600;Pará
2018;0;Bonito;1501600;Pará
2019;0;Bonito;1501600;Pará
2020;0,23981483777748222;Bonito;1501600;Pará
2021;0,19806798846181828;Bonito;1501600;Pará
2022;0;Bonito;1501600;Pará
2023;0,3180252475872615;Bonito;1501600;Pará
2024;0,6571925566429204;Bonito;1501600;Pará
2025;0;Bonito;1501600;Pará
2007;1710,0943580346566;Bragança;1501709;Pará
2008;1,1796124053788026;Bragança;1501709;Pará
2009;6,069483564977652;Bragança;1501709;Pará
2010;2,656807571125973;Bragança;1501709;Pará
2011;0,8893184027870487;Bragança;1501709;Pará
2012;0,21354536608516392;Bragança;1501709;Pará
2013;0;Bragança;1501709;Pará
2014;1,1157302991383433;Bragança;1501709;Pará
2015;0,50541071076418;Bragança;1501709;Pará
2016;0;Bragança;1501709;Pará
2017;0,567568203770411;Bragança;1501709;Pará
2018;0,29334035633759026;Bragança;1501709;Pará
2019;0,22403471409478826;Bragança;1501709;Pará
2020;0,4047862955054459;Bragança;1501709;Pará
2021;0,3013269510446643;Bragança;1501709;Pará
2022;0;Bragança;1501709;Pará
2023;0,4817944498125007;Bragança;1501709;Pará
2024;0,12529436597666468;Bragança;1501709;Pará
2025;0,06372462329074609;Bragança;1501709;Pará
2007;2597,1266994490497;Brasil Novo;1501725;Pará
2008;16,996055758894716;Brasil Novo;1501725;Pará
2009;56,54453464225562;Brasil Novo;1501725;Pará
2010;49,74209643857952;Brasil Novo;1501725;Pará
2011;38,42610071520313;Brasil Novo;1501725;Pará
2012;8,781721457876126;Brasil Novo;1501725;Pará
2013;31,47173293670329;Brasil Novo;1501725;Pará
2014;8,630078431584975;Brasil Novo;1501725;Pará
2015;10,758843013557131;Brasil Novo;1501725;Pará
2016;6,590823748298881;Brasil Novo;1501725;Pará
2017;27,730625362504615;Brasil Novo;1501725;Pará
2018;18,83740275610264;Brasil Novo;1501725;Pará
2019;25,989428445312694;Brasil Novo;1501725;Pará
2020;26,709766054755576;Brasil Novo;1501725;Pará
2021;20,131049744252486;Brasil Novo;1501725;Pará
2022;8,633178767040876;Brasil Novo;1501725;Pará
2023;11,389659349185973;Brasil Novo;1501725;Pará
2024;9,07762582354739;Brasil Novo;1501725;Pará
2025;8,56101424382367;Brasil Novo;1501725;Pará
2007;1051,058026268466;Brejo Grande do Araguaia;1501758;Pará
2008;8,725023770112404;Brejo Grande do Araguaia;1501758;Pará
2009;3,153501900393541;Brejo Grande do Araguaia;1501758;Pará
2010;2,3309101826250616;Brejo Grande do Araguaia;1501758;Pará
2011;2,15900022662914;Brejo Grande do Araguaia;1501758;Pará
2012;1,0805598490319313;Brejo Grande do Araguaia;1501758;Pará
2013;2,5509585974969404;Brejo Grande do Araguaia;1501758;Pará
2014;2,7550236064975433;Brejo Grande do Araguaia;1501758;Pará
2015;1,2073666791801891;Brejo Grande do Araguaia;1501758;Pará
2016;2,30439967303397;Brejo Grande do Araguaia;1501758;Pará
2017;1,9249051900651717;Brejo Grande do Araguaia;1501758;Pará
2018;0,8991431867269734;Brejo Grande do Araguaia;1501758;Pará
2019;1,1953694982024297;Brejo Grande do Araguaia;1501758;Pará
2020;1,3993186297925033;Brejo Grande do Araguaia;1501758;Pará
2021;1,957324836437786;Brejo Grande do Araguaia;1501758;Pará
2022;1,8592801075841852;Brejo Grande do Araguaia;1501758;Pará
2023;1,0438773426607453;Brejo Grande do Araguaia;1501758;Pará
2024;0,5696696186700271;Brejo Grande do Araguaia;1501758;Pará
2025;0,34084715365535173;Brejo Grande do Araguaia;1501758;Pará
2007;2690,2242285242855;Breu Branco;1501782;Pará
2008;67,4697563183966;Breu Branco;1501782;Pará
2009;17,530974472109527;Breu Branco;1501782;Pará
2010;53,987931632938086;Breu Branco;1501782;Pará
2011;14,775986062848474;Breu Branco;1501782;Pará
2012;17,120831972746597;Breu Branco;1501782;Pará
2013;11,181078429283284;Breu Branco;1501782;Pará
2014;6,528202329753513;Breu Branco;1501782;Pará
2015;16,029800419799002;Breu Branco;1501782;Pará
2016;9,200913250042914;Breu Branco;1501782;Pará
2017;8,898276506280894;Breu Branco;1501782;Pará
2018;8,988411381118071;Breu Branco;1501782;Pará
2019;9,284292422338938;Breu Branco;1501782;Pará
2020;13,11052847478769;Breu Branco;1501782;Pará
2021;13,066999171118791;Breu Branco;1501782;Pará
2022;8,271596768964745;Breu Branco;1501782;Pará
2023;9,113967932143465;Breu Branco;1501782;Pará
2024;11,649679606206334;Breu Branco;1501782;Pará
2025;6,460476858050805;Breu Branco;1501782;Pará
2007;635,4799360406827;Breves;1501808;Pará
2008;3,947235519257938;Breves;1501808;Pará
2009;0,9676505615484035;Breves;1501808;Pará
2010;2,000427586947944;Breves;1501808;Pará
2011;0,6381300537739787;Breves;1501808;Pará
2012;0,2773843643748813;Breves;1501808;Pará
2013;1,247492943422054;Breves;1501808;Pará
2014;0,5103807052559918;Breves;1501808;Pará
2015;0,9120233766381007;Breves;1501808;Pará
2016;1,860269363844609;Breves;1501808;Pará
2017;1,0367588578938838;Breves;1501808;Pará
2018;0,3610259941303701;Breves;1501808;Pará
2019;1,8058399597857955;Breves;1501808;Pará
2020;1,878384263182273;Breves;1501808;Pará
2021;2,309526583845794;Breves;1501808;Pará
2022;1,5493224760728546;Breves;1501808;Pará
2023;1,1098804306156247;Breves;1501808;Pará
2024;1,8807088186228655;Breves;1501808;Pará
2025;0,9705561820439959;Breves;1501808;Pará
2007;677,0451206024304;Bujaru;1501907;Pará
2008;5,608741950283978;Bujaru;1501907;Pará
2009;0,5370033330354126;Bujaru;1501907;Pará
2010;1,1815651869953496;Bujaru;1501907;Pará
2011;1,65147692786585;Bujaru;1501907;Pará
2012;0,8735195062138273;Bujaru;1501907;Pará
2013;2,619621959098894;Bujaru;1501907;Pará
2014;0,08012805022850669;Bujaru;1501907;Pará
2015;1,1058871198450455;Bujaru;1501907;Pará
2016;0,6828454742977005;Bujaru;1501907;Pará
2017;6,157021078457147;Bujaru;1501907;Pará
2018;0,908233001410515;Bujaru;1501907;Pará
2019;0,16490492905213505;Bujaru;1501907;Pará
2020;1,2533324270188226;Bujaru;1501907;Pará
2021;0,5716464389703408;Bujaru;1501907;Pará
2022;0,24958924638571228;Bujaru;1501907;Pará
2023;0,4422145649135692;Bujaru;1501907;Pará
2024;0,9667543683949091;Bujaru;1501907;Pará
2025;0,5435929134895198;Bujaru;1501907;Pará
2007;95,77973100925662;Cachoeira do Arari;1502004;Pará
2008;0;Cachoeira do Arari;1502004;Pará
2009;0,3320653113959355;Cachoeira do Arari;1502004;Pará
2010;0,932254908934616;Cachoeira do Arari;1502004;Pará
2011;0,21130363702024352;Cachoeira do Arari;1502004;Pará
2012;0;Cachoeira do Arari;1502004;Pará
2013;0,0846011916927643;Cachoeira do Arari;1502004;Pará
2014;0;Cachoeira do Arari;1502004;Pará
2015;0;Cachoeira do Arari;1502004;Pará
2016;0,07687114551986336;Cachoeira do Arari;1502004;Pará
2017;0;Cachoeira do Arari;1502004;Pará
2018;0,22965011819721814;Cachoeira do Arari;1502004;Pará
2019;0;Cachoeira do Arari;1502004;Pará
2020;0;Cachoeira do Arari;1502004;Pará
2021;0,3933747965924287;Cachoeira do Arari;1502004;Pará
2022;0,07045265323392126;Cachoeira do Arari;1502004;Pará
2023;0,06546152594056492;Cachoeira do Arari;1502004;Pará
2024;0,20058582743151832;Cachoeira do Arari;1502004;Pará
