UF,Tipo Crime,Ano,Mês,Ocorrências
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,JANEIRO,53
RONDÔNIA,ESTUPRO,2019,FEVEREIRO,84
RONDÔNIA,FURTO DE VEÍCULO,2019,FEVEREIRO,199
RONDÔNIA,HOMICÍDIO DOLOSO,2019,FEVEREIRO,34
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,FEVEREIRO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,FEVEREIRO,0
RONDÔNIA,ROUBO DE CARGA,2019,FEVEREIRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,FEVEREIRO,190
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,FEVEREIRO,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,FEVEREIRO,47
RONDÔNIA,ESTUPRO,2019,MARÇO,90
RONDÔNIA,FURTO DE VEÍCULO,2019,MARÇO,223
RONDÔNIA,HOMICÍDIO DOLOSO,2019,MARÇO,35
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MARÇO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MARÇO,0
RONDÔNIA,ROUBO DE CARGA,2019,MARÇO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,MARÇO,227
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,MARÇO,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,MARÇO,49
RONDÔNIA,ESTUPRO,2019,ABRIL,80
RONDÔNIA,FURTO DE VEÍCULO,2019,ABRIL,167
RONDÔNIA,HOMICÍDIO DOLOSO,2019,ABRIL,29
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,ABRIL,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,ABRIL,0
RONDÔNIA,ROUBO DE CARGA,2019,ABRIL,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,ABRIL,213
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,ABRIL,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,ABRIL,69
RONDÔNIA,ESTUPRO,2019,MAIO,91
RONDÔNIA,FURTO DE VEÍCULO,2019,MAIO,213
RONDÔNIA,HOMICÍDIO DOLOSO,2019,MAIO,31
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MAIO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MAIO,0
RONDÔNIA,ROUBO DE CARGA,2019,MAIO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,MAIO,170
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,MAIO,3
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,MAIO,49
RONDÔNIA,ESTUPRO,2019,JUNHO,83
RONDÔNIA,FURTO DE VEÍCULO,2019,JUNHO,192
RONDÔNIA,HOMICÍDIO DOLOSO,2019,JUNHO,31
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JUNHO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JUNHO,0
RONDÔNIA,ROUBO DE CARGA,2019,JUNHO,1
RONDÔNIA,ROUBO DE VEÍCULO,2019,JUNHO,177
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JUNHO,0
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,JUNHO,56
RONDÔNIA,ESTUPRO,2019,JULHO,78
RONDÔNIA,FURTO DE VEÍCULO,2019,JULHO,196
RONDÔNIA,HOMICÍDIO DOLOSO,2019,JULHO,31
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JULHO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JULHO,0
RONDÔNIA,ROUBO DE CARGA,2019,JULHO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,JULHO,155
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JULHO,3
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,JULHO,47
RONDÔNIA,ESTUPRO,2019,AGOSTO,112
RONDÔNIA,FURTO DE VEÍCULO,2019,AGOSTO,204
RONDÔNIA,HOMICÍDIO DOLOSO,2019,AGOSTO,24
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,AGOSTO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,AGOSTO,0
RONDÔNIA,ROUBO DE CARGA,2019,AGOSTO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,AGOSTO,156
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,AGOSTO,2
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,AGOSTO,48
RONDÔNIA,ESTUPRO,2019,SETEMBRO,115
RONDÔNIA,FURTO DE VEÍCULO,2019,SETEMBRO,163
RONDÔNIA,HOMICÍDIO DOLOSO,2019,SETEMBRO,28
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,SETEMBRO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,SETEMBRO,1
RONDÔNIA,ROUBO DE CARGA,2019,SETEMBRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,SETEMBRO,77
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,SETEMBRO,0
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,SETEMBRO,72
RONDÔNIA,ESTUPRO,2019,OUTUBRO,115
RONDÔNIA,FURTO DE VEÍCULO,2019,OUTUBRO,170
RONDÔNIA,HOMICÍDIO DOLOSO,2019,OUTUBRO,40
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,OUTUBRO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,OUTUBRO,0
RONDÔNIA,ROUBO DE CARGA,2019,OUTUBRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,OUTUBRO,93
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,OUTUBRO,0
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,OUTUBRO,69
RONDÔNIA,ESTUPRO,2019,NOVEMBRO,81
RONDÔNIA,FURTO DE VEÍCULO,2019,NOVEMBRO,177
RONDÔNIA,HOMICÍDIO DOLOSO,2019,NOVEMBRO,33
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,NOVEMBRO,2
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,NOVEMBRO,0
RONDÔNIA,ROUBO DE CARGA,2019,NOVEMBRO,1
RONDÔNIA,ROUBO DE VEÍCULO,2019,NOVEMBRO,96
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,NOVEMBRO,3
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,NOVEMBRO,57
RONDÔNIA,ESTUPRO,2019,DEZEMBRO,78
RONDÔNIA,FURTO DE VEÍCULO,2019,DEZEMBRO,98
RONDÔNIA,HOMICÍDIO DOLOSO,2019,DEZEMBRO,22
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,DEZEMBRO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,DEZEMBRO,0
RONDÔNIA,ROUBO DE CARGA,2019,DEZEMBRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2019,DEZEMBRO,79
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,DEZEMBRO,0
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2019,DEZEMBRO,74
RORAIMA,ESTUPRO,2019,JANEIRO,9
RORAIMA,FURTO DE VEÍCULO,2019,JANEIRO,44
RORAIMA,HOMICÍDIO DOLOSO,2019,JANEIRO,15
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JANEIRO,2
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JANEIRO,0
RORAIMA,ROUBO DE CARGA,2019,JANEIRO,0
RORAIMA,ROUBO DE VEÍCULO,2019,JANEIRO,29
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JANEIRO,3
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,JANEIRO,5
RORAIMA,ESTUPRO,2019,FEVEREIRO,10
RORAIMA,FURTO DE VEÍCULO,2019,FEVEREIRO,30
RORAIMA,HOMICÍDIO DOLOSO,2019,FEVEREIRO,19
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,FEVEREIRO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,FEVEREIRO,0
RORAIMA,ROUBO DE CARGA,2019,FEVEREIRO,0
RORAIMA,ROUBO DE VEÍCULO,2019,FEVEREIRO,20
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,FEVEREIRO,2
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,FEVEREIRO,6
RORAIMA,ESTUPRO,2019,MARÇO,18
RORAIMA,FURTO DE VEÍCULO,2019,MARÇO,47
RORAIMA,HOMICÍDIO DOLOSO,2019,MARÇO,18
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MARÇO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MARÇO,0
RORAIMA,ROUBO DE CARGA,2019,MARÇO,0
RORAIMA,ROUBO DE VEÍCULO,2019,MARÇO,32
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,MARÇO,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,MARÇO,2
RORAIMA,ESTUPRO,2019,ABRIL,30
RORAIMA,FURTO DE VEÍCULO,2019,ABRIL,49
RORAIMA,HOMICÍDIO DOLOSO,2019,ABRIL,21
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,ABRIL,3
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,ABRIL,0
RORAIMA,ROUBO DE CARGA,2019,ABRIL,0
RORAIMA,ROUBO DE VEÍCULO,2019,ABRIL,41
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,ABRIL,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,ABRIL,19
RORAIMA,ESTUPRO,2019,MAIO,16
RORAIMA,FURTO DE VEÍCULO,2019,MAIO,34
RORAIMA,HOMICÍDIO DOLOSO,2019,MAIO,19
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MAIO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MAIO,0
RORAIMA,ROUBO DE CARGA,2019,MAIO,0
RORAIMA,ROUBO DE VEÍCULO,2019,MAIO,23
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,MAIO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,MAIO,5
RORAIMA,ESTUPRO,2019,JUNHO,23
RORAIMA,FURTO DE VEÍCULO,2019,JUNHO,36
RORAIMA,HOMICÍDIO DOLOSO,2019,JUNHO,15
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JUNHO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JUNHO,0
RORAIMA,ROUBO DE CARGA,2019,JUNHO,0
RORAIMA,ROUBO DE VEÍCULO,2019,JUNHO,24
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JUNHO,2
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,JUNHO,19
RORAIMA,ESTUPRO,2019,JULHO,19
RORAIMA,FURTO DE VEÍCULO,2019,JULHO,64
RORAIMA,HOMICÍDIO DOLOSO,2019,JULHO,27
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JULHO,2
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JULHO,0
RORAIMA,ROUBO DE CARGA,2019,JULHO,0
RORAIMA,ROUBO DE VEÍCULO,2019,JULHO,22
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JULHO,2
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,JULHO,21
RORAIMA,ESTUPRO,2019,AGOSTO,32
RORAIMA,FURTO DE VEÍCULO,2019,AGOSTO,53
RORAIMA,HOMICÍDIO DOLOSO,2019,AGOSTO,10
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,AGOSTO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,AGOSTO,0
RORAIMA,ROUBO DE CARGA,2019,AGOSTO,0
RORAIMA,ROUBO DE VEÍCULO,2019,AGOSTO,16
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,AGOSTO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,AGOSTO,12
RORAIMA,ESTUPRO,2019,SETEMBRO,15
RORAIMA,FURTO DE VEÍCULO,2019,SETEMBRO,14
RORAIMA,HOMICÍDIO DOLOSO,2019,SETEMBRO,19
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,SETEMBRO,2
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,SETEMBRO,0
RORAIMA,ROUBO DE CARGA,2019,SETEMBRO,0
RORAIMA,ROUBO DE VEÍCULO,2019,SETEMBRO,16
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,SETEMBRO,2
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,SETEMBRO,11
RORAIMA,ESTUPRO,2019,OUTUBRO,39
RORAIMA,FURTO DE VEÍCULO,2019,OUTUBRO,95
RORAIMA,HOMICÍDIO DOLOSO,2019,OUTUBRO,13
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,OUTUBRO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,OUTUBRO,0
RORAIMA,ROUBO DE CARGA,2019,OUTUBRO,1
RORAIMA,ROUBO DE VEÍCULO,2019,OUTUBRO,44
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,OUTUBRO,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,OUTUBRO,15
RORAIMA,ESTUPRO,2019,NOVEMBRO,34
RORAIMA,FURTO DE VEÍCULO,2019,NOVEMBRO,81
RORAIMA,HOMICÍDIO DOLOSO,2019,NOVEMBRO,9
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,NOVEMBRO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,NOVEMBRO,0
RORAIMA,ROUBO DE CARGA,2019,NOVEMBRO,0
RORAIMA,ROUBO DE VEÍCULO,2019,NOVEMBRO,22
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,NOVEMBRO,2
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,NOVEMBRO,12
RORAIMA,ESTUPRO,2019,DEZEMBRO,15
RORAIMA,FURTO DE VEÍCULO,2019,DEZEMBRO,70
RORAIMA,HOMICÍDIO DOLOSO,2019,DEZEMBRO,9
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,DEZEMBRO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,DEZEMBRO,0
RORAIMA,ROUBO DE CARGA,2019,DEZEMBRO,0
RORAIMA,ROUBO DE VEÍCULO,2019,DEZEMBRO,26
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,DEZEMBRO,3
RORAIMA,TENTATIVA DE HOMICÍDIO,2019,DEZEMBRO,6
SANTA CATARINA,ESTUPRO,2019,JANEIRO,116
SANTA CATARINA,FURTO DE VEÍCULO,2019,JANEIRO,735
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,JANEIRO,78
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JANEIRO,2
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JANEIRO,2
SANTA CATARINA,ROUBO DE CARGA,2019,JANEIRO,6
SANTA CATARINA,ROUBO DE VEÍCULO,2019,JANEIRO,122
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JANEIRO,4
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,JANEIRO,104
SANTA CATARINA,ESTUPRO,2019,FEVEREIRO,93
SANTA CATARINA,FURTO DE VEÍCULO,2019,FEVEREIRO,620
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,FEVEREIRO,43
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,FEVEREIRO,0
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,FEVEREIRO,0
SANTA CATARINA,ROUBO DE CARGA,2019,FEVEREIRO,7
SANTA CATARINA,ROUBO DE VEÍCULO,2019,FEVEREIRO,118
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,FEVEREIRO,0
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,FEVEREIRO,71
SANTA CATARINA,ESTUPRO,2019,MARÇO,80
SANTA CATARINA,FURTO DE VEÍCULO,2019,MARÇO,565
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,MARÇO,60
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MARÇO,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MARÇO,7
SANTA CATARINA,ROUBO DE CARGA,2019,MARÇO,5
SANTA CATARINA,ROUBO DE VEÍCULO,2019,MARÇO,98
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,MARÇO,4
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,MARÇO,76
SANTA CATARINA,ESTUPRO,2019,ABRIL,142
SANTA CATARINA,FURTO DE VEÍCULO,2019,ABRIL,753
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,ABRIL,54
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,ABRIL,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,ABRIL,1
SANTA CATARINA,ROUBO DE CARGA,2019,ABRIL,5
SANTA CATARINA,ROUBO DE VEÍCULO,2019,ABRIL,126
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,ABRIL,3
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,ABRIL,147
SANTA CATARINA,ESTUPRO,2019,MAIO,112
SANTA CATARINA,FURTO DE VEÍCULO,2019,MAIO,729
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,MAIO,49
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MAIO,2
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MAIO,2
SANTA CATARINA,ROUBO DE CARGA,2019,MAIO,5
SANTA CATARINA,ROUBO DE VEÍCULO,2019,MAIO,157
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,MAIO,2
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,MAIO,127
SANTA CATARINA,ESTUPRO,2019,JUNHO,118
SANTA CATARINA,FURTO DE VEÍCULO,2019,JUNHO,754
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,JUNHO,45
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JUNHO,2
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JUNHO,0
SANTA CATARINA,ROUBO DE CARGA,2019,JUNHO,3
SANTA CATARINA,ROUBO DE VEÍCULO,2019,JUNHO,118
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JUNHO,3
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,JUNHO,104
SANTA CATARINA,ESTUPRO,2019,JULHO,162
SANTA CATARINA,FURTO DE VEÍCULO,2019,JULHO,948
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,JULHO,52
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JULHO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JULHO,1
SANTA CATARINA,ROUBO DE CARGA,2019,JULHO,4
SANTA CATARINA,ROUBO DE VEÍCULO,2019,JULHO,176
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JULHO,0
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,JULHO,115
SANTA CATARINA,ESTUPRO,2019,AGOSTO,133
SANTA CATARINA,FURTO DE VEÍCULO,2019,AGOSTO,721
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,AGOSTO,46
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,AGOSTO,2
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,AGOSTO,0
SANTA CATARINA,ROUBO DE CARGA,2019,AGOSTO,1
SANTA CATARINA,ROUBO DE VEÍCULO,2019,AGOSTO,173
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,AGOSTO,2
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,AGOSTO,97
SANTA CATARINA,ESTUPRO,2019,SETEMBRO,123
SANTA CATARINA,FURTO DE VEÍCULO,2019,SETEMBRO,717
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,SETEMBRO,41
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,SETEMBRO,0
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,SETEMBRO,2
SANTA CATARINA,ROUBO DE CARGA,2019,SETEMBRO,1
SANTA CATARINA,ROUBO DE VEÍCULO,2019,SETEMBRO,163
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,SETEMBRO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,SETEMBRO,121
SANTA CATARINA,ESTUPRO,2019,OUTUBRO,158
SANTA CATARINA,FURTO DE VEÍCULO,2019,OUTUBRO,711
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,OUTUBRO,62
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,OUTUBRO,0
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,OUTUBRO,2
SANTA CATARINA,ROUBO DE CARGA,2019,OUTUBRO,0
SANTA CATARINA,ROUBO DE VEÍCULO,2019,OUTUBRO,171
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,OUTUBRO,5
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,OUTUBRO,146
SANTA CATARINA,ESTUPRO,2019,NOVEMBRO,129
SANTA CATARINA,FURTO DE VEÍCULO,2019,NOVEMBRO,739
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,NOVEMBRO,65
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,NOVEMBRO,0
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,NOVEMBRO,0
SANTA CATARINA,ROUBO DE CARGA,2019,NOVEMBRO,1
SANTA CATARINA,ROUBO DE VEÍCULO,2019,NOVEMBRO,141
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,NOVEMBRO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,NOVEMBRO,156
SANTA CATARINA,ESTUPRO,2019,DEZEMBRO,120
SANTA CATARINA,FURTO DE VEÍCULO,2019,DEZEMBRO,872
SANTA CATARINA,HOMICÍDIO DOLOSO,2019,DEZEMBRO,63
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2019,DEZEMBRO,0
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,DEZEMBRO,2
SANTA CATARINA,ROUBO DE CARGA,2019,DEZEMBRO,1
SANTA CATARINA,ROUBO DE VEÍCULO,2019,DEZEMBRO,154
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,DEZEMBRO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2019,DEZEMBRO,143
SÃO PAULO,ESTUPRO,2019,JANEIRO,1071
SÃO PAULO,FURTO DE VEÍCULO,2019,JANEIRO,7274
SÃO PAULO,HOMICÍDIO DOLOSO,2019,JANEIRO,270
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2019,JANEIRO,10
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,JANEIRO,1
SÃO PAULO,ROUBO DE CARGA,2019,JANEIRO,610
SÃO PAULO,ROUBO DE VEÍCULO,2019,JANEIRO,3948
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,JANEIRO,17
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2019,JANEIRO,330
SÃO PAULO,ESTUPRO,2019,FEVEREIRO,946
SÃO PAULO,FURTO DE VEÍCULO,2019,FEVEREIRO,7232
SÃO PAULO,HOMICÍDIO DOLOSO,2019,FEVEREIRO,212
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2019,FEVEREIRO,6
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,FEVEREIRO,2
SÃO PAULO,ROUBO DE CARGA,2019,FEVEREIRO,587
SÃO PAULO,ROUBO DE VEÍCULO,2019,FEVEREIRO,3562
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,FEVEREIRO,12
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2019,FEVEREIRO,260
SÃO PAULO,ESTUPRO,2019,MARÇO,1027
SÃO PAULO,FURTO DE VEÍCULO,2019,MARÇO,7669
SÃO PAULO,HOMICÍDIO DOLOSO,2019,MARÇO,231
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MARÇO,5
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MARÇO,2
SÃO PAULO,ROUBO DE CARGA,2019,MARÇO,607
SÃO PAULO,ROUBO DE VEÍCULO,2019,MARÇO,4045
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,MARÇO,9
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2019,MARÇO,298
SÃO PAULO,ESTUPRO,2019,ABRIL,258
SÃO PAULO,FURTO DE VEÍCULO,2019,ABRIL,7782
SÃO PAULO,HOMICÍDIO DOLOSO,2019,ABRIL,255
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2019,ABRIL,10
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,ABRIL,1
SÃO PAULO,ROUBO DE CARGA,2019,ABRIL,610
SÃO PAULO,ROUBO DE VEÍCULO,2019,ABRIL,4070
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2019,ABRIL,16
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2019,ABRIL,330
SÃO PAULO,ESTUPRO,2019,MAIO,1078
SÃO PAULO,FURTO DE VEÍCULO,2019,MAIO,8052
SÃO PAULO,HOMICÍDIO DOLOSO,2019,MAIO,214
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2019,MAIO,8
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2019,MAIO,1
SÃO PAULO,ROUBO DE CARGA,2019,MAIO,568
